session_ID,trial_ID,subject_ID,cohort_ID,response_time_sec,response_decision,trial_condition,shape_description,angular_disparity,object_angles,thumbstick_angle,thumbstick_time_sec,action_count,action_angles,action_durations,first_action_onset,last_action_offset,action_time_intervals,vr_setup
15,32,0x19,1,5.020386,Mismatch,Mismatch,bdddllbbb,0,"{'1': 327.35104805595415, '2': 327.35104805595415}","[0.0, 0.47, 2.05, 7.05, 12.05, 17.05, 22.05, 27.05, 32.05, 37.05, 42.05, 47.05, 52.05, 57.05, 62.05, 67.05, 72.05, 77.05, 81.68, 84.2, 85.04, 85.04, 86.03, 87.55, 92.42, 97.36, 102.28, 107.2, 112.11, 117.02, 121.93, 126.84, 131.74, 136.65, 139.46, 140.58]","[1.3927, 1.406738, 1.420532, 1.434448, 1.448364, 1.462036, 1.476013, 1.48999, 1.503723, 1.517639, 1.531555, 1.54541, 1.559204, 1.573181, 1.58728, 1.600952, 1.614868, 1.628784, 1.6427, 1.656555, 3.36731, 3.38147, 3.395386, 3.410461, 3.423157, 3.437134, 3.450806, 3.464783, 3.478699, 3.492615, 3.506226, 3.520325, 3.534241, 3.547913, 3.562073, 3.575989]",2.0,"{'1': 84.20169153385494, '2': 55.057987927565435}","{'1': 0.27, '2': 0.20000000000000018}",1.39,3.5700000000000003,"{'1': {'start': 1.3900000000000001, 'end': 1.6600000000000001}, '2': {'start': 3.37, 'end': 3.5700000000000003}}",Action
15,33,0x19,1,3.157654,Mismatch,Mismatch,uubbbrrrb,0,"{'1': 305.32181504022583, '2': 305.32181504022583}","[0.0, 1.1, 6.1, 11.1, 16.1, 21.1, 26.1, 31.1, 36.1, 41.1, 46.1, 51.09, 56.08, 61.08, 66.06, 71.04, 76.02, 80.99, 85.95, 90.91, 95.85, 100.78, 105.71, 110.63, 115.56, 120.48, 125.41, 130.33, 135.25, 140.17, 145.1, 149.33, 152.05, 153.43, 153.43, 153.68, 154.03, 154.95, 157.72, 161.64, 166.63, 171.63, 176.63, 181.62, 186.61, 191.61, 196.6, 201.6, 206.59, 211.59, 216.58, 220.52, 221.52]","[1.531616, 1.545349, 1.559692, 1.573547, 1.587219, 1.601318, 1.615234, 1.629028, 1.643005, 1.656921, 1.670471, 1.684937, 1.698669, 1.712646, 1.726196, 1.740295, 1.75415, 1.767944, 1.782104, 1.795898, 1.80957, 1.823669, 1.837585, 1.851563, 1.865051, 1.879333, 1.894775, 1.90686, 1.920715, 1.93457, 1.948242, 1.962463, 1.976379, 1.98999, 2.546143, 2.560608, 2.574585, 2.587952, 2.601807, 2.615967, 2.629517, 2.643738, 2.657654, 2.67157, 2.685181, 2.699219, 2.713196, 2.726563, 2.740784, 2.7547, 2.768555, 2.782593, 2.796631]",2.0,"{'1': 153.43, '2': -14.717131141796926}","{'1': 0.47, '2': 0.22999999999999998}",1.52,2.79,"{'1': {'start': 1.52, 'end': 1.99}, '2': {'start': 2.56, 'end': 2.79}}",Action
15,34,0x19,1,3.864075,Mismatch,Mismatch,ffuuuurrf,60,"{'1': 246.67597189214007, '2': 186.67597189214007}","[0.0, 0.0, 3.01, 7.95, 12.89, 17.84, 22.78, 27.72, 32.66, 37.6, 42.54, 47.48, 52.41, 57.35, 62.29, 67.23, 72.17, 77.11, 82.06, 84.94, 86.92, 87.67, 87.92]","[1.319458, 1.333435, 1.347412, 1.361145, 1.375061, 1.38916, 1.402954, 1.416687, 1.430664, 1.444519, 1.458313, 1.472351, 1.486328, 1.5, 1.513916, 1.527954, 1.541626, 1.555725, 1.569641, 1.583496, 1.597229, 1.611145, 1.625061]",1.0,{'1': 87.60829045702789},{'1': 0.29000000000000004},1.32,1.61,"{'1': {'start': 1.32, 'end': 1.61}}",Action
15,35,0x19,1,3.979065,Mismatch,Mismatch,ffuubrrrr,120,"{'1': 60.31484073205433, '2': 300.31484073205434}","[0.0, 0.0, 0.52, 1.03, 2.03, 3.13, 4.45, 6.41, 8.83, 11.78, 14.77, 17.79, 20.9, 24.2, 27.58, 30.97, 34.36, 37.77, 41.19, 44.63, 48.09, 51.58, 55.09, 58.66, 62.23, 65.79, 69.32, 72.62, 75.88, 79.09, 81.61, 83.8, 85.38, 86.64, 87.33, 87.5]","[2.12854, 2.142517, 2.156372, 2.170227, 2.184204, 2.198242, 2.211853, 2.225708, 2.239807, 2.25354, 2.267578, 2.281555, 2.295227, 2.309143, 2.323059, 2.336792, 2.350891, 2.364746, 2.37854, 2.392395, 2.406311, 2.420227, 2.434143, 2.447998, 2.462036, 2.475769, 2.489624, 2.50354, 2.517456, 2.531189, 2.545166, 2.559082, 2.572876, 2.586792, 2.60083, 2.614685]",1.0,{'1': 87.28920359025501},{'1': 0.4700000000000002},2.13,2.6,"{'1': {'start': 2.13, 'end': 2.6}}",Action
15,36,0x19,1,2.839355,Mismatch,Mismatch,uuuubbbur,60,"{'1': 297.0449345488158, '2': 237.04493454881575}","[0.0, 0.0, 0.84, 5.57, 10.3, 15.04, 19.77, 24.51, 29.26, 34.01, 38.77, 43.54, 48.32, 53.1, 57.88, 62.66, 67.44, 72.22, 77.0, 81.78, 86.56, 91.34, 96.12, 100.9, 105.69, 110.48, 115.27, 120.06, 124.85, 129.65, 134.45, 137.65]","[1.225708, 1.239563, 1.25354, 1.267456, 1.281311, 1.295288, 1.30896, 1.322937, 1.336975, 1.351074, 1.364624, 1.378418, 1.392395, 1.406067, 1.419983, 1.434021, 1.447754, 1.46167, 1.475647, 1.489441, 1.503296, 1.517273, 1.531189, 1.544922, 1.558838, 1.572876, 1.586609, 1.600525, 1.614563, 1.628296, 1.642212, 1.656128]",1.0,{'1': 136.24085944236853},{'1': 0.42000000000000015},1.23,1.65,"{'1': {'start': 1.23, 'end': 1.6500000000000001}}",Action
15,37,0x19,1,2.751953,Mismatch,Mismatch,uuuuubbul,120,"{'1': 37.52786872796199, '2': 277.52786872796196}","[0.0, 0.0, 1.65, 6.56, 11.46, 16.37, 21.27, 26.18, 31.09, 35.99, 40.9, 45.8, 50.71, 55.62, 60.52, 65.43, 69.74]","[1.904663, 1.918518, 1.932495, 1.946411, 1.960205, 1.97406, 1.988098, 2.001831, 2.015808, 2.029663, 2.043518, 2.057373, 2.07135, 2.085205, 2.098999, 2.112915, 2.126892]",1.0,{'1': 67.61475710095162},{'1': 0.20999999999999996},1.91,2.12,"{'1': {'start': 1.9100000000000001, 'end': 2.12}}",Action
15,38,0x19,1,4.247986,Mismatch,Mismatch,uuuuubbul,0,"{'1': 157.81106541547643, '2': 157.81106541547643}",[],[],0.0,{},{},0.0,4.247986,{},Action
15,39,0x19,1,3.62915,Mismatch,Mismatch,llbbbbbru,60,"{'1': 44.21032944926067, '2': 344.21032944926066}","[0.0, 0.0, 359.18, 357.85, 356.15, 353.45, 349.4, 344.54, 339.72, 334.97, 330.23, 325.5, 320.77, 316.05, 311.33, 306.64, 301.96, 297.28, 292.62, 287.96, 283.29, 278.63, 273.97, 269.31, 264.65, 259.99, 255.34, 250.69, 246.05, 241.41, 236.78, 232.14, 227.5, 222.87, 218.23, 213.6, 208.96, 204.33, 202.72]","[1.959595, 1.973267, 1.987305, 2.001221, 2.014954, 2.028809, 2.042908, 2.056702, 2.070618, 2.084534, 2.098389, 2.112549, 2.12616, 2.140137, 2.153931, 2.167786, 2.181702, 2.195618, 2.209473, 2.223389, 2.237244, 2.251038, 2.264954, 2.278992, 2.292664, 2.306702, 2.32074, 2.334351, 2.348267, 2.362305, 2.376099, 2.390015, 2.403931, 2.417847, 2.43158, 2.445496, 2.459534, 2.473267, 2.487122]",1.0,{'1': 156.4523984121256},{'1': 0.52},1.96,2.48,"{'1': {'start': 1.96, 'end': 2.48}}",Action
15,40,0x19,1,1.875488,Mismatch,Mismatch,rbbbdddff,60,"{'1': 208.1662905911495, '2': 148.1662905911495}",[],[],0.0,{},{},0.0,1.875488,{},Action
15,41,0x19,1,1.561829,Match,Mismatch,rbbbdddff,180,"{'1': 16.64519352825595, '2': 196.64519352825596}",[],[],0.0,{},{},0.0,1.561829,{},Action
15,42,0x19,1,2.336365,Mismatch,Mismatch,uuuuubbul,120,"{'1': 23.936643218485422, '2': 143.93664321848541}",[],[],0.0,{},{},0.0,2.336365,{},Action
15,43,0x19,1,3.365601,Mismatch,Mismatch,bddrbbbbb,60,"{'1': 32.141247008901345, '2': 332.14124700890136}","[0.0, 359.6, 358.46, 355.13, 350.41, 345.78, 341.18, 336.59, 332.04, 327.5, 322.97, 318.46, 313.95, 309.44, 304.93, 300.42, 295.91, 291.41, 286.9, 282.32, 278.75, 276.7]","[1.682678, 1.696655, 1.71106, 1.724304, 1.738098, 1.752014, 1.76593, 1.779785, 1.793701, 1.807434, 1.821472, 1.835449, 1.849182, 1.863037, 1.876953, 1.890808, 1.904663, 1.918579, 1.932678, 1.946411, 1.960266, 1.974304]",1.0,{'1': 82.67147741843567},{'1': 0.29000000000000004},1.68,1.97,"{'1': {'start': 1.68, 'end': 1.97}}",Action
15,44,0x19,1,7.220581,Mismatch,Mismatch,bddddddrd,180,"{'1': 145.86785820030502, '2': 325.867858200305}","[0.0, 0.23, 1.67, 4.19, 8.74, 13.37, 17.97, 22.57, 27.16, 31.75, 36.35, 40.95, 45.6, 50.27, 54.98, 59.7, 64.44, 69.19, 73.96, 78.74, 83.54, 88.37, 93.29, 96.16]","[5.789673, 5.803833, 5.817505, 5.831482, 5.845398, 5.858948, 5.873291, 5.887146, 5.901001, 5.914551, 5.930176, 5.942627, 5.955994, 5.970154, 5.98407, 5.99762, 6.01178, 6.025696, 6.039307, 6.053589, 6.067444, 6.081543, 6.094971, 6.10907]",1.0,{'1': 94.30839449591338},{'1': 0.3100000000000005},5.79,6.1000000000000005,"{'1': {'start': 5.79, 'end': 6.1000000000000005}}",Action
15,45,0x19,1,2.654053,Mismatch,Mismatch,llbbbbbru,60,"{'1': 115.6707816584417, '2': 55.6707816584417}","[0.0, 2.03, 6.91, 11.72, 16.5, 21.23, 25.95, 30.67, 35.39, 40.11, 44.83, 49.54, 54.25, 58.94, 63.64, 68.33, 70.42]","[2.112366, 2.126221, 2.14032, 2.154236, 2.167908, 2.181946, 2.195923, 2.209534, 2.223633, 2.237671, 2.251465, 2.265015, 2.279175, 2.293152, 2.306885, 2.320923, 2.334839]",1.0,{'1': 69.6932459039954},{'1': 0.22999999999999998},2.1,2.33,"{'1': {'start': 2.1, 'end': 2.33}}",Action
15,46,0x19,1,4.214661,Mismatch,Mismatch,bdddddfll,180,"{'1': 253.0788219560313, '2': 73.0788219560313}","[0.0, 359.3, 357.92, 354.87, 350.0, 345.13, 340.27, 335.4, 330.54, 325.67, 320.81, 315.94, 311.08, 306.19, 301.29, 296.37, 292.81, 291.51]","[3.269592, 3.283447, 3.297607, 3.311646, 3.325134, 3.339355, 3.356262, 3.367126, 3.380676, 3.394958, 3.408386, 3.422668, 3.436707, 3.450378, 3.464111, 3.478271, 3.492004, 3.505676]",1.0,{'1': 67.95029842012875},{'1': 0.23999999999999977},3.26,3.5,"{'1': {'start': 3.2600000000000002, 'end': 3.5}}",Action
15,47,0x19,1,2.950562,Match,Mismatch,dbbbblllu,180,"{'1': 336.4782822655466, '2': 156.47828226554662}",[],[],0.0,{},{},0.0,2.950562,{},Action
15,48,0x19,1,3.56134,Mismatch,Mismatch,uuubbrrrf,0,"{'1': 221.2588229142575, '2': 221.2588229142575}","[0.0, 359.7, 359.18, 358.17, 355.95, 353.18, 349.92, 345.26, 340.55, 335.91, 331.29, 326.69, 322.13, 317.59, 313.06, 308.55, 304.05, 299.54, 295.04, 290.55, 286.07, 281.58, 277.11, 272.64, 268.2, 263.76, 259.32, 254.89, 250.46, 246.03, 241.62, 237.22, 232.82, 228.43, 224.04, 219.67, 215.3, 210.95, 207.55, 205.6]","[1.697754, 1.711426, 1.725342, 1.739319, 1.753052, 1.767029, 1.780884, 1.794861, 1.808594, 1.822571, 1.836548, 1.850342, 1.864075, 1.878113, 1.892029, 1.905762, 1.919739, 1.933716, 1.947449, 1.961487, 1.975342, 1.989136, 2.003052, 2.017029, 2.030823, 2.044678, 2.058716, 2.072449, 2.086365, 2.100281, 2.114197, 2.127991, 2.141968, 2.155884, 2.169678, 2.183533, 2.19751, 2.211426, 2.225281, 2.239136]",1.0,{'1': 153.06488496378208},{'1': 0.53},1.7,2.23,"{'1': {'start': 1.7, 'end': 2.23}}",Action
15,49,0x19,1,2.528259,Mismatch,Mismatch,bddrbbbbb,0,"{'1': 326.71596269915057, '2': 326.71596269915057}","[0.0, 0.0, 359.35, 358.04, 355.41, 352.28, 347.53, 342.81, 338.09, 333.41, 328.75, 324.11, 319.49, 314.94, 310.4, 305.89, 301.39, 296.91, 292.45, 288.0, 283.55, 279.12, 274.68, 270.26, 265.84, 261.44, 257.03, 252.63, 248.23, 243.84, 239.45, 235.06, 230.67, 226.26, 221.89, 220.8]","[1.011841, 1.025818, 1.039673, 1.053467, 1.067444, 1.081421, 1.095154, 1.109009, 1.123047, 1.136902, 1.150757, 1.164795, 1.178528, 1.192383, 1.206421, 1.220337, 1.23407, 1.247864, 1.262024, 1.275696, 1.289673, 1.30365, 1.317383, 1.331299, 1.345215, 1.35907, 1.372925, 1.386902, 1.400818, 1.414551, 1.428528, 1.442566, 1.456238, 1.470154, 1.484131, 1.498047]",1.0,{'1': 138.5697017821213},{'1': 0.47},1.02,1.49,"{'1': {'start': 1.02, 'end': 1.49}}",Action
22,0,0x66,2,1.823303,Match,Match,lllllbbul,60,"{'1': 286.3139631871414, '2': 346.3139631871414}",[],[],0.0,{},{},0.0,1.823303,{},Action
22,1,0x66,2,6.335083,Match,Match,rbbbdddff,60,"{'1': 106.55160670497635, '2': 46.55160670497635}","[0.0, 0.0, 5.12, 10.1, 15.07, 20.05, 25.02, 29.98, 34.92, 39.85, 44.77, 49.69]","[4.27356, 4.28833, 4.302246, 4.315674, 4.329834, 4.34375, 4.357544, 4.371094, 4.385498, 4.399292, 4.412964, 4.427246]",1.0,{'1': 47.19382859543481},{'1': 0.14999999999999947},4.2700000000000005,4.42,"{'1': {'start': 4.2700000000000005, 'end': 4.42}}",Action
22,2,0x66,2,2.478394,Match,Match,bbdddbrrr,180,"{'1': 27.527655538151066, '2': 207.52765553815107}","[0.0, 358.39, 354.48, 350.15, 345.82, 341.49, 337.17, 332.85, 328.53, 324.2, 319.88, 315.55, 311.22, 306.89, 302.55, 298.2, 293.85, 289.48, 285.12, 280.74, 276.35, 271.94, 267.5, 263.05, 258.61, 254.15, 249.68, 245.2, 240.72, 236.24, 231.75, 227.27, 222.78, 218.29, 213.79, 209.3, 204.8, 201.3, 199.86]","[1.096436, 1.110474, 1.124512, 1.138306, 1.1521, 1.166138, 1.180176, 1.19397, 1.207886, 1.221924, 1.23584, 1.249634, 1.263672, 1.277588, 1.291382, 1.30542, 1.319458, 1.33313, 1.347168, 1.361206, 1.375, 1.388916, 1.403076, 1.4198, 1.430786, 1.444824, 1.458496, 1.472534, 1.486572, 1.500366, 1.514282, 1.528076, 1.542114, 1.556152, 1.569946, 1.583984, 1.5979, 1.611694, 1.62561]",1.0,{'1': 159.55948835872377},{'1': 0.54},1.08,1.62,"{'1': {'start': 1.08, 'end': 1.62}}",Action
22,3,0x66,2,3.500122,Match,Match,llbbbbbru,120,"{'1': 252.0093622455621, '2': 12.009362245562102}",[],[],0.0,{},{},0.0,3.500122,{},Action
22,4,0x66,2,4.401184,Match,Match,ffuuuurrf,180,"{'1': 234.68915252874177, '2': 54.689152528741786}",[],[],0.0,{},{},0.0,4.401184,{},Action
22,5,0x66,2,1.662231,Match,Match,rbbbbbbub,0,"{'1': 134.17510137303654, '2': 134.17510137303654}",[],[],0.0,{},{},0.0,1.662231,{},Action
22,6,0x66,2,2.645264,Match,Match,uuuuubbul,180,"{'1': 71.42017063593104, '2': 251.42017063593104}",[],[],0.0,{},{},0.0,2.645264,{},Action
22,7,0x66,2,3.76532,Match,Match,llbbbbbru,180,"{'1': 323.6733423400776, '2': 143.67334234007762}","[0.0, 0.0, 1.0, 4.11, 8.67, 13.61, 18.54, 23.47, 28.4, 33.31, 38.22, 43.13, 48.03, 52.94, 57.84, 62.75, 67.65, 72.55, 77.45, 82.35, 87.24, 92.12, 96.86]","[1.658936, 1.672852, 1.68689, 1.700745, 1.714661, 1.728638, 1.742676, 1.75647, 1.770447, 1.784363, 1.798279, 1.812134, 1.826111, 1.840088, 1.853882, 1.86792, 1.881897, 1.895691, 1.909607, 1.923645, 1.940186, 1.951355, 1.965393]",1.0,{'1': 95.03902692691267},{'1': 0.2999999999999998},1.66,1.96,"{'1': {'start': 1.6600000000000001, 'end': 1.96}}",Action
22,8,0x66,2,2.966309,Match,Match,bddrbbbbb,120,"{'1': 333.8343103460518, '2': 213.83431034605178}","[0.0, 0.22, 5.14, 10.06, 14.98, 19.93, 24.93, 29.93, 34.93, 39.91, 44.89, 49.85, 54.8, 59.74, 64.68, 69.62, 74.56, 79.48, 84.39, 89.29, 94.11]","[1.487061, 1.501221, 1.515015, 1.528809, 1.542847, 1.556885, 1.570557, 1.584595, 1.598633, 1.612427, 1.626343, 1.640381, 1.654175, 1.668091, 1.682129, 1.695923, 1.709961, 1.723877, 1.737793, 1.751709, 1.765625]",1.0,{'1': 92.11604064621791},{'1': 0.27},1.49,1.76,"{'1': {'start': 1.49, 'end': 1.76}}",Action
22,9,0x66,2,6.503784,Match,Match,lllllbbul,180,"{'1': 205.5984514023973, '2': 25.598451402397302}","[0.0, 356.44, 352.84, 349.23, 345.58, 341.92, 338.25, 334.63, 331.07, 329.57, 333.36, 337.49, 341.83, 346.3, 350.84, 355.45, 0.26, 5.12, 7.99, 7.34, 5.1, 1.54, 356.57, 351.6, 346.65, 341.7, 336.78, 331.88, 326.97, 322.08, 317.19, 312.31, 307.42, 302.53, 297.64, 292.75, 287.87, 282.98, 278.1, 273.22, 268.36, 263.5, 258.64, 253.78, 248.93, 244.07, 239.22, 234.36, 229.51, 224.66, 219.81, 214.96, 210.11, 205.27, 200.42]","[3.049072, 3.063538, 3.077515, 3.090942, 3.105103, 3.119019, 3.132629, 3.146973, 3.174316, 3.941101, 3.955078, 3.96875, 3.982849, 3.996643, 4.010132, 4.024353, 4.038574, 4.05188, 4.609253, 4.623535, 4.637329, 4.65094, 4.665222, 4.679016, 4.692505, 4.706909, 4.721008, 4.734863, 4.748474, 4.762634, 4.776428, 4.7901, 4.804199, 4.818298, 4.831848, 4.846069, 4.859985, 4.87384, 4.887512, 4.901855, 4.91571, 4.929382, 4.943665, 4.95752, 4.971191, 4.985352, 4.999329, 5.013245, 5.026978, 5.041077, 5.056152, 5.068665, 5.082642, 5.09668, 5.110596]",3.0,"{'1': 28.941119153348076, '2': -25.246472864950945, '3': 151.42992739673485}","{'1': 0.14000000000000012, '2': 0.13000000000000034, '3': 0.5099999999999998}",3.04,5.11,"{'1': {'start': 3.04, 'end': 3.18}, '2': {'start': 3.93, 'end': 4.0600000000000005}, '3': {'start': 4.6000000000000005, 'end': 5.11}}",Action
22,10,0x66,2,5.492981,Match,Match,ffffuulff,180,"{'1': 105.6263090371286, '2': 285.62630903712864}","[0.0, 0.0, 3.38, 3.38, 2.69, 0.8, 356.75, 351.76, 346.77, 341.77, 336.79, 331.85, 326.97, 322.17, 317.46, 312.94, 308.47, 304.2, 300.01, 295.88, 291.84, 287.83, 283.91, 280.14, 276.44, 272.8, 269.21, 269.21, 268.42, 267.52, 266.31, 264.91, 263.43, 261.42, 259.2, 258.26, 255.71, 251.74, 247.84, 244.18, 240.55, 236.94, 233.36, 229.78, 226.2, 222.63, 219.05, 215.47, 211.89, 208.31, 204.75]","[1.857117, 2.052612, 2.470764, 2.679443, 2.693481, 2.707703, 2.721436, 2.734924, 2.749268, 2.763184, 2.776672, 2.791077, 2.805054, 2.818909, 2.832581, 2.846558, 2.860535, 2.874207, 2.88855, 2.902527, 2.915955, 2.930237, 2.944092, 2.957581, 2.971802, 2.98584, 3.501282, 3.54303, 3.556641, 3.570801, 3.585022, 3.598694, 3.612122, 3.626282, 4.155518, 4.169922, 4.18396, 4.19751, 4.21167, 4.225647, 4.23938, 4.252991, 4.267273, 4.28125, 4.2948, 4.309021, 4.322937, 4.337585, 4.351257, 4.366028, 4.378601]",2.0,"{'1': 83.84897396797311, '2': 52.07975135741252}","{'1': 0.3200000000000003, '2': 0.23000000000000043}",2.67,4.37,"{'1': {'start': 2.67, 'end': 2.99}, '2': {'start': 4.14, 'end': 4.37}}",Action
22,11,0x66,2,4.023193,Match,Match,ffffuulff,120,"{'1': 17.72955624871554, '2': 137.72955624871554}","[0.0, 0.0, 359.67, 357.13, 352.56, 347.61, 342.67, 337.72, 332.77, 327.82, 322.88, 317.93, 312.98, 308.04, 303.1, 298.15, 293.2, 288.26, 283.31, 278.37, 273.42, 268.48, 263.53, 258.59, 253.64, 248.69, 243.75, 238.8, 233.84, 228.95, 226.53, 229.34, 234.34, 239.34, 244.34, 249.34, 254.28, 259.21, 264.12, 269.03, 273.95, 276.93]","[1.276428, 1.290527, 1.304382, 1.318176, 1.332214, 1.347473, 1.360046, 1.373962, 1.387939, 1.401794, 1.415771, 1.429749, 1.443542, 1.45752, 1.471436, 1.485291, 1.499268, 1.513245, 1.5271, 1.541077, 1.554993, 1.568909, 1.582764, 1.596741, 1.610779, 1.624573, 1.638428, 1.652527, 1.666443, 1.680359, 3.104004, 3.118286, 3.132202, 3.145691, 3.159607, 3.173645, 3.187378, 3.20166, 3.215698, 3.229248, 3.243225, 3.257263]",2.0,"{'1': 130.92384952572579, '2': -48.83439858070045}","{'1': 0.3899999999999999, '2': 0.16000000000000014}",1.29,3.25,"{'1': {'start': 1.29, 'end': 1.68}, '2': {'start': 3.09, 'end': 3.25}}",Action
22,12,0x66,2,4.651794,Match,Match,dbbbblllu,0,"{'1': 159.41008806468335, '2': 159.41008806468335}",[],[],0.0,{},{},0.0,4.651794,{},Action
22,13,0x66,2,1.282959,Match,Match,bdddbllll,0,"{'1': 113.36729326366782, '2': 113.36729326366782}",[],[],0.0,{},{},0.0,1.282959,{},Action
22,14,0x66,2,5.803894,Match,Match,ffuubllll,180,"{'1': 197.6159486272411, '2': 17.615948627241096}","[0.0, 3.53, 8.52, 13.49, 18.42, 23.34, 28.26, 33.18, 38.1, 43.02, 47.94, 52.86, 57.78, 62.7, 67.61, 72.53, 77.44, 80.81, 81.49, 82.03, 84.23, 88.82, 93.33, 97.78, 102.22, 106.66, 111.06, 115.43, 119.69, 123.93, 124.92, 129.65, 134.38, 139.09, 143.79, 148.46, 153.09, 157.69, 162.28, 166.86, 171.44, 176.02, 180.6, 185.18]","[1.472473, 1.486389, 1.500183, 1.51416, 1.528137, 1.542114, 1.555908, 1.569824, 1.583923, 1.597839, 1.611755, 1.62561, 1.639587, 1.653381, 1.66748, 1.681396, 1.69519, 1.709106, 4.048706, 4.062988, 4.076477, 4.090637, 4.104614, 4.118225, 4.13269, 4.146301, 4.160034, 4.174133, 4.18811, 4.369141, 4.383362, 4.396973, 4.411194, 4.425171, 4.438843, 4.452942, 4.466858, 4.480835, 4.494812, 4.508789, 4.522583, 4.536072, 4.550415, 4.564453]",3.0,"{'1': 80.81025983928878, '2': 38.24679683286398, '3': 52.79113283820533}","{'1': 0.25, '2': 0.15000000000000036, '3': 0.20999999999999996}",1.46,4.5600000000000005,"{'1': {'start': 1.46, 'end': 1.71}, '2': {'start': 4.04, 'end': 4.19}, '3': {'start': 4.3500000000000005, 'end': 4.5600000000000005}}",Action
22,15,0x66,2,2.531311,Match,Match,rbbbbbldd,0,"{'1': 15.26692981919393, '2': 15.26692981919393}",[],[],0.0,{},{},0.0,2.531311,{},Action
22,16,0x66,2,2.640686,Match,Match,ffuubllll,60,"{'1': 68.48769094485282, '2': 8.487690944852815}","[0.0, 0.0, 2.88, 7.82, 12.76, 17.71, 22.71, 27.71, 32.71, 37.7, 42.69, 47.67, 52.07, 53.79]","[1.161438, 1.175354, 1.189331, 1.203247, 1.217224, 1.231018, 1.244934, 1.259033, 1.272766, 1.286804, 1.300781, 1.314575, 1.328491, 1.342529]",1.0,{'1': 53.48013534691552},{'1': 0.18000000000000016},1.16,1.34,"{'1': {'start': 1.16, 'end': 1.34}}",Action
22,17,0x66,2,2.155457,Match,Match,bbbdddrrb,60,"{'1': 35.31439890238096, '2': 335.31439890238096}","[0.0, 0.39, 3.36, 8.29, 13.21, 18.1, 22.98, 27.81, 32.63, 37.45, 42.26]","[1.498169, 1.512146, 1.53949, 1.553833, 1.568726, 1.583008, 1.597107, 1.610718, 1.625244, 1.63916, 1.652832]",1.0,{'1': 41.26366296079581},{'1': 0.16000000000000014},1.49,1.65,"{'1': {'start': 1.49, 'end': 1.6500000000000001}}",Action
22,18,0x66,2,3.857605,Match,Match,bddddddrd,120,"{'1': 117.27508245732201, '2': 357.275082457322}","[0.0, 359.46, 356.18, 351.65, 347.14, 342.62, 338.11, 333.6, 329.09, 324.57, 320.08, 315.6, 311.21, 310.32, 307.94, 302.97, 298.0, 293.03, 288.06, 283.09, 278.12, 273.15, 268.17, 263.2, 258.23, 253.94, 252.04, 251.26, 249.59, 244.96, 240.39, 235.85, 231.35, 226.86, 222.41, 218.02, 213.8, 209.67, 205.55, 201.48, 197.45]","[2.002136, 2.016296, 2.030579, 2.044373, 2.058105, 2.072327, 2.086243, 2.099854, 2.114075, 2.128113, 2.141907, 2.155518, 2.169922, 2.309082, 2.323181, 2.336975, 2.351501, 2.365112, 2.378601, 2.392578, 2.406799, 2.420166, 2.434387, 2.448486, 2.462524, 2.476013, 2.852173, 2.866638, 2.881592, 2.894287, 2.90802, 2.921692, 2.935364, 2.949951, 2.963806, 2.9776, 2.991821, 3.005798, 3.019348, 3.033447, 3.047546]",3.0,"{'1': 48.79049885024434, '2': 56.458222580775406, '3': 52.494568823721636}","{'1': 0.17999999999999994, '2': 0.17999999999999972, '3': 0.20000000000000018}",1.99,3.04,"{'1': {'start': 1.99, 'end': 2.17}, '2': {'start': 2.3000000000000003, 'end': 2.48}, '3': {'start': 2.84, 'end': 3.04}}",Action
22,19,0x66,2,3.717773,Match,Match,lbbddllll,0,"{'1': 49.95093791132378, '2': 49.95093791132378}",[],[],0.0,{},{},0.0,3.717773,{},Action
22,20,0x66,2,4.576904,Match,Match,ffffuulff,180,"{'1': 227.01718802591347, '2': 47.01718802591347}","[0.0, 0.24, 0.92, 1.84, 2.81, 3.76, 4.72, 5.68, 6.25, 6.66, 6.88, 7.29, 12.17, 17.04, 21.8, 26.48, 31.14, 35.8, 40.46, 45.12, 49.79, 54.47, 59.15, 63.84, 68.53, 73.24, 77.96, 82.68, 87.41, 92.13, 96.81, 101.45, 106.06]","[2.459839, 2.474182, 2.48822, 2.50177, 2.51593, 2.529907, 2.543884, 2.557434, 2.571655, 2.585693, 2.961487, 2.97583, 2.989868, 3.003601, 3.017029, 3.031189, 3.045349, 3.05896, 3.072876, 3.086914, 3.100586, 3.117371, 3.128845, 3.141907, 3.155518, 3.170044, 3.184204, 3.197754, 3.212097, 3.226196, 3.239929, 3.25415, 3.268127]",1.0,{'1': 96.50036183727842},{'1': 0.30000000000000027},2.96,3.26,"{'1': {'start': 2.96, 'end': 3.2600000000000002}}",Action
