session_ID,trial_ID,subject_ID,cohort_ID,response_time_sec,response_decision,trial_condition,shape_description,angular_disparity,object_angles,vr_setup
22,24,0x66,2,5.194611,Mismatch,Match,ddbbddddl,180,"{'1': 326.21249494290464, '2': 146.21249494290464}",No-Action
22,25,0x66,2,3.188812,Mismatch,Mismatch,uuuubbbur,0,"{'1': 291.4873886386936, '2': 291.4873886386936}",No-Action
22,26,0x66,2,2.671509,Mismatch,Mismatch,ffuulllbb,0,"{'1': 230.778299308678, '2': 230.778299308678}",No-Action
22,27,0x66,2,6.084381,Mismatch,Mismatch,bdddllbbb,120,"{'1': 116.04816564307694, '2': 236.04816564307694}",No-Action
22,28,0x66,2,5.409973,Mismatch,Mismatch,ffuulllbb,120,"{'1': 252.86912030903224, '2': 132.86912030903224}",No-Action
22,29,0x66,2,3.66571,Mismatch,Mismatch,ffffuulff,120,"{'1': 117.4167170006644, '2': 357.4167170006644}",No-Action
22,30,0x66,2,2.671234,Mismatch,Mismatch,bddrddddd,60,"{'1': 139.14013273435856, '2': 199.14013273435856}",No-Action
22,31,0x66,2,3.383606,Mismatch,Mismatch,ffuubllll,60,"{'1': 247.33774702335654, '2': 187.33774702335654}",No-Action
22,32,0x66,2,5.277893,Mismatch,Mismatch,uubbbbruu,180,"{'1': 142.35642531397463, '2': 322.3564253139746}",No-Action
22,33,0x66,2,3.943695,Mismatch,Mismatch,bbdddbrrr,60,"{'1': 26.14307205192634, '2': 86.14307205192634}",No-Action
22,34,0x66,2,2.56311,Mismatch,Mismatch,bbddbblll,180,"{'1': 53.90372555404596, '2': 233.90372555404596}",No-Action
22,35,0x66,2,3.662262,Mismatch,Mismatch,ffuubrrrr,60,"{'1': 301.0783627090495, '2': 241.0783627090495}",No-Action
22,36,0x66,2,5.03244,Mismatch,Mismatch,ffuulllbb,0,"{'1': 229.91178435253713, '2': 229.91178435253713}",No-Action
22,37,0x66,2,2.720215,Mismatch,Mismatch,bdddllbbb,0,"{'1': 25.490629253958023, '2': 25.490629253958023}",No-Action
22,38,0x66,2,8.440247,Mismatch,Mismatch,bddddddrd,120,"{'1': 149.1364000444297, '2': 29.136400044429706}",No-Action
22,39,0x66,2,2.951721,Mismatch,Mismatch,bdddbllll,60,"{'1': 133.4738681862974, '2': 73.47386818629741}",No-Action
22,40,0x66,2,4.231079,Mismatch,Mismatch,bbddbblll,120,"{'1': 64.90048177506822, '2': 184.90048177506822}",No-Action
22,41,0x66,2,4.177094,Mismatch,Mismatch,lllbbbubb,180,"{'1': 307.4284369147328, '2': 127.4284369147328}",No-Action
22,42,0x66,2,4.19455,Mismatch,Mismatch,bdddddfll,60,"{'1': 344.77392651817894, '2': 284.77392651817894}",No-Action
22,43,0x66,2,7.707825,Mismatch,Mismatch,rrrrbbbdr,120,"{'1': 294.7966450565814, '2': 54.796645056581355}",No-Action
22,44,0x66,2,5.234375,Mismatch,Mismatch,rrrbbbddb,180,"{'1': 239.3356410823706, '2': 59.335641082370614}",No-Action
22,45,0x66,2,4.744537,Mismatch,Mismatch,uubbbbruu,120,"{'1': 196.76535470141886, '2': 316.76535470141886}",No-Action
22,46,0x66,2,3.40155,Mismatch,Mismatch,lllbbbubb,60,"{'1': 151.2822174566801, '2': 211.2822174566801}",No-Action
22,47,0x66,2,5.277985,Mismatch,Mismatch,bdddbllll,0,"{'1': 228.09757093624302, '2': 228.09757093624302}",No-Action
22,48,0x66,2,5.570801,Match,Mismatch,bddrbbbbb,0,"{'1': 196.06288762011462, '2': 196.06288762011462}",No-Action
22,49,0x66,2,2.854401,Mismatch,Mismatch,rbbbbbldd,180,"{'1': 290.46916130859756, '2': 110.46916130859759}",No-Action
23,0,0x66,1,3.91272,Match,Match,lllbbbluu,60,"{'1': 109.04129201997216, '2': 49.04129201997216}",No-Action
23,1,0x66,1,6.643066,Mismatch,Match,rbbbbbldd,120,"{'1': 122.56615425412275, '2': 242.56615425412275}",No-Action
23,2,0x66,1,2.798218,Match,Match,ffuuuurrf,120,"{'1': 341.4879703630686, '2': 221.4879703630686}",No-Action
23,3,0x66,1,2.469971,Match,Match,bbddbblll,60,"{'1': 298.22643246554503, '2': 238.22643246554506}",No-Action
23,4,0x66,1,3.077393,Match,Match,uuuuubbul,60,"{'1': 125.01340932634498, '2': 65.01340932634498}",No-Action
23,5,0x66,1,2.720825,Match,Match,bdddllbbb,180,"{'1': 58.33189956779787, '2': 238.33189956779788}",No-Action
23,6,0x66,1,6.001831,Match,Match,bbdddbrrr,180,"{'1': 73.59493961998993, '2': 253.59493961998993}",No-Action
23,7,0x66,1,2.34314,Match,Match,lllbbbluu,60,"{'1': 29.003664093713457, '2': 329.00366409371344}",No-Action
23,8,0x66,1,2.829224,Match,Match,ffuulllbb,0,"{'1': 335.91892105326394, '2': 335.91892105326394}",No-Action
23,9,0x66,1,2.3396,Match,Match,rrrrbbbdr,60,"{'1': 130.8355546899995, '2': 190.8355546899995}",No-Action
23,10,0x66,1,4.011108,Mismatch,Match,uuuubbbur,60,"{'1': 223.36803060710025, '2': 283.36803060710025}",No-Action
23,11,0x66,1,7.436768,Match,Match,uuubbrrrf,120,"{'1': 303.3208207254718, '2': 63.320820725471805}",No-Action
23,12,0x66,1,3.202637,Mismatch,Match,ffuubrrrr,120,"{'1': 335.2636740423395, '2': 95.2636740423395}",No-Action
23,13,0x66,1,2.606689,Match,Match,dbbbblllu,60,"{'1': 246.073402327187, '2': 306.073402327187}",No-Action
23,14,0x66,1,2.422241,Match,Match,lllllbbul,60,"{'1': 202.42545246153847, '2': 142.42545246153847}",No-Action
23,15,0x66,1,2.157715,Match,Match,bbddbblll,120,"{'1': 198.2805088396299, '2': 78.28050883962987}",No-Action
23,16,0x66,1,1.300659,Match,Match,bdddbllll,0,"{'1': 154.37564176215216, '2': 154.37564176215216}",No-Action
23,17,0x66,1,4.744141,Match,Match,lllbbbluu,120,"{'1': 309.9688586261017, '2': 189.9688586261017}",No-Action
23,18,0x66,1,5.031006,Match,Match,bbbdddrrb,120,"{'1': 253.28894218236167, '2': 133.28894218236167}",No-Action
23,19,0x66,1,3.049438,Match,Match,uubbbbruu,120,"{'1': 108.89941308683474, '2': 228.89941308683473}",No-Action
23,20,0x66,1,5.595703,Match,Match,bbddbblll,120,"{'1': 234.33590575361313, '2': 114.33590575361313}",No-Action
23,21,0x66,1,1.933228,Match,Match,ffffuulff,120,"{'1': 159.00991851773608, '2': 39.00991851773608}",No-Action
23,22,0x66,1,4.652832,Match,Match,bbddbblll,180,"{'1': 203.52651445354192, '2': 23.52651445354195}",No-Action
23,23,0x66,1,2.547485,Match,Match,uuubbrrrf,60,"{'1': 109.28970074150992, '2': 49.28970074150992}",No-Action
23,24,0x66,1,6.784424,Match,Match,ffuuuurrf,120,"{'1': 227.56587542057133, '2': 347.56587542057133}",No-Action
23,25,0x66,1,4.646851,Match,Mismatch,uubbbbruu,0,"{'1': 152.82307783607772, '2': 152.82307783607772}",No-Action
23,26,0x66,1,2.720093,Mismatch,Mismatch,lllbbbubb,60,"{'1': 164.5814895806044, '2': 224.5814895806044}",No-Action
23,27,0x66,1,2.477173,Mismatch,Mismatch,bddddddrd,120,"{'1': 25.38259459926877, '2': 145.38259459926877}",No-Action
23,28,0x66,1,3.968628,Mismatch,Mismatch,bbbdddrrb,60,"{'1': 105.69400727606387, '2': 45.69400727606387}",No-Action
23,29,0x66,1,2.604614,Mismatch,Mismatch,ffffuulff,120,"{'1': 66.26859093692094, '2': 186.26859093692093}",No-Action
23,30,0x66,1,5.45459,Mismatch,Mismatch,rbbbbbldd,120,"{'1': 252.45480882577155, '2': 12.45480882577155}",No-Action
23,31,0x66,1,6.378784,Mismatch,Mismatch,ffuubllll,0,"{'1': 338.81452612666965, '2': 338.81452612666965}",No-Action
23,32,0x66,1,3.259521,Mismatch,Mismatch,ffuuuurrf,60,"{'1': 210.44420546385874, '2': 150.44420546385874}",No-Action
23,33,0x66,1,3.64856,Mismatch,Mismatch,uubbbbruu,120,"{'1': 126.14565713182895, '2': 246.14565713182895}",No-Action
23,34,0x66,1,3.887817,Mismatch,Mismatch,uuuuubbul,0,"{'1': 226.08960042227625, '2': 226.08960042227625}",No-Action
23,35,0x66,1,3.679443,Mismatch,Mismatch,bdddddfll,0,"{'1': 240.71818588710755, '2': 240.71818588710755}",No-Action
23,36,0x66,1,4.859375,Mismatch,Mismatch,rrrrbbbdr,0,"{'1': 129.38551795354732, '2': 129.38551795354732}",No-Action
23,37,0x66,1,2.826904,Mismatch,Mismatch,bdddllbbb,0,"{'1': 235.7481990099778, '2': 235.7481990099778}",No-Action
23,38,0x66,1,2.939941,Match,Mismatch,uuuubbbur,60,"{'1': 247.86600742365044, '2': 307.86600742365044}",No-Action
23,39,0x66,1,2.744629,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 332.8593824392543, '2': 212.85938243925435}",No-Action
23,40,0x66,1,2.979126,Mismatch,Mismatch,uuubbrrrf,0,"{'1': 130.48257805420582, '2': 130.48257805420582}",No-Action
23,41,0x66,1,2.53186,Mismatch,Mismatch,rbbbbbldd,120,"{'1': 199.37282684294163, '2': 319.37282684294166}",No-Action
23,42,0x66,1,2.815308,Mismatch,Mismatch,bddrbbbbb,120,"{'1': 152.44465101465437, '2': 272.44465101465437}",No-Action
23,43,0x66,1,4.901855,Match,Mismatch,bddddddrd,180,"{'1': 105.58939026884474, '2': 285.58939026884474}",No-Action
23,44,0x66,1,4.344604,Mismatch,Mismatch,lllllbbul,120,"{'1': 222.9071856336368, '2': 342.9071856336368}",No-Action
23,45,0x66,1,2.666138,Mismatch,Mismatch,rrrbbbddb,180,"{'1': 239.38605794444993, '2': 59.38605794444992}",No-Action
23,46,0x66,1,3.270264,Mismatch,Mismatch,uubbbrrrb,60,"{'1': 336.0058570321069, '2': 36.00585703210692}",No-Action
23,47,0x66,1,3.451538,Mismatch,Mismatch,uuuubbbur,120,"{'1': 154.47688439157997, '2': 34.47688439157997}",No-Action
23,48,0x66,1,4.716553,Mismatch,Mismatch,bdddllbbb,0,"{'1': 321.7488399901926, '2': 321.7488399901926}",No-Action
23,49,0x66,1,4.889404,Mismatch,Mismatch,llbbbrruu,0,"{'1': 303.78990009888344, '2': 303.78990009888344}",No-Action
24,0,0x47,2,12.65845,Match,Match,lllbbbluu,60,"{'1': 109.04129201997216, '2': 49.04129201997216}",No-Action
24,1,0x47,2,4.727722,Match,Match,rbbbbbldd,120,"{'1': 122.56615425412275, '2': 242.56615425412275}",No-Action
24,2,0x47,2,8.769653,Match,Match,ffuuuurrf,120,"{'1': 341.4879703630686, '2': 221.4879703630686}",No-Action
24,3,0x47,2,3.964233,Match,Match,bbddbblll,60,"{'1': 298.22643246554503, '2': 238.22643246554506}",No-Action
24,4,0x47,2,7.712891,Match,Match,uuuuubbul,60,"{'1': 125.01340932634498, '2': 65.01340932634498}",No-Action
24,5,0x47,2,6.032043,Match,Match,bdddllbbb,180,"{'1': 58.33189956779787, '2': 238.33189956779788}",No-Action
24,6,0x47,2,7.88208,Match,Match,bbdddbrrr,180,"{'1': 73.59493961998993, '2': 253.59493961998993}",No-Action
24,7,0x47,2,4.441284,Match,Match,lllbbbluu,60,"{'1': 29.003664093713457, '2': 329.00366409371344}",No-Action
24,8,0x47,2,4.783386,Match,Match,ffuulllbb,0,"{'1': 335.91892105326394, '2': 335.91892105326394}",No-Action
24,9,0x47,2,9.532837,Match,Match,rrrrbbbdr,60,"{'1': 130.8355546899995, '2': 190.8355546899995}",No-Action
24,10,0x47,2,6.937927,Match,Match,uuuubbbur,60,"{'1': 223.36803060710025, '2': 283.36803060710025}",No-Action
24,11,0x47,2,4.963806,Match,Match,uuubbrrrf,120,"{'1': 303.3208207254718, '2': 63.320820725471805}",No-Action
24,12,0x47,2,5.395233,Match,Match,ffuubrrrr,120,"{'1': 335.2636740423395, '2': 95.2636740423395}",No-Action
24,13,0x47,2,7.499725,Match,Match,dbbbblllu,60,"{'1': 246.073402327187, '2': 306.073402327187}",No-Action
24,14,0x47,2,5.256012,Match,Match,lllllbbul,60,"{'1': 202.42545246153847, '2': 142.42545246153847}",No-Action
24,15,0x47,2,6.895081,Match,Match,bbddbblll,120,"{'1': 198.2805088396299, '2': 78.28050883962987}",No-Action
24,16,0x47,2,5.809296,Match,Match,bdddbllll,0,"{'1': 154.37564176215216, '2': 154.37564176215216}",No-Action
24,17,0x47,2,10.93402,Mismatch,Match,lllbbbluu,120,"{'1': 309.9688586261017, '2': 189.9688586261017}",No-Action
24,18,0x47,2,5.003632,Mismatch,Match,bbbdddrrb,120,"{'1': 253.28894218236167, '2': 133.28894218236167}",No-Action
24,19,0x47,2,8.546204,Match,Match,uubbbbruu,120,"{'1': 108.89941308683474, '2': 228.89941308683473}",No-Action
24,20,0x47,2,5.102722,Match,Match,bbddbblll,120,"{'1': 234.33590575361313, '2': 114.33590575361313}",No-Action
24,21,0x47,2,8.560669,Match,Match,ffffuulff,120,"{'1': 159.00991851773608, '2': 39.00991851773608}",No-Action
24,22,0x47,2,3.835632,Match,Match,bbddbblll,180,"{'1': 203.52651445354192, '2': 23.52651445354195}",No-Action
24,23,0x47,2,14.22498,Mismatch,Match,uuubbrrrf,60,"{'1': 109.28970074150992, '2': 49.28970074150992}",No-Action
24,24,0x47,2,4.630371,Match,Match,ffuuuurrf,120,"{'1': 227.56587542057133, '2': 347.56587542057133}",No-Action
24,25,0x47,2,8.384521,Mismatch,Mismatch,uubbbbruu,0,"{'1': 152.82307783607772, '2': 152.82307783607772}",No-Action
24,26,0x47,2,12.82315,Match,Mismatch,lllbbbubb,60,"{'1': 164.5814895806044, '2': 224.5814895806044}",No-Action
24,27,0x47,2,13.05862,Mismatch,Mismatch,bddddddrd,120,"{'1': 25.38259459926877, '2': 145.38259459926877}",No-Action
24,28,0x47,2,6.741455,Mismatch,Mismatch,bbbdddrrb,60,"{'1': 105.69400727606387, '2': 45.69400727606387}",No-Action
24,29,0x47,2,6.769226,Mismatch,Mismatch,ffffuulff,120,"{'1': 66.26859093692094, '2': 186.26859093692093}",No-Action
24,30,0x47,2,6.036774,Match,Mismatch,rbbbbbldd,120,"{'1': 252.45480882577155, '2': 12.45480882577155}",No-Action
24,31,0x47,2,8.823181,Match,Mismatch,ffuubllll,0,"{'1': 338.81452612666965, '2': 338.81452612666965}",No-Action
24,32,0x47,2,7.130676,Mismatch,Mismatch,ffuuuurrf,60,"{'1': 210.44420546385874, '2': 150.44420546385874}",No-Action
24,33,0x47,2,9.992004,Mismatch,Mismatch,uubbbbruu,120,"{'1': 126.14565713182895, '2': 246.14565713182895}",No-Action
24,34,0x47,2,7.100342,Mismatch,Mismatch,uuuuubbul,0,"{'1': 226.08960042227625, '2': 226.08960042227625}",No-Action
24,35,0x47,2,14.26624,Match,Mismatch,bdddddfll,0,"{'1': 240.71818588710755, '2': 240.71818588710755}",No-Action
24,36,0x47,2,9.783508,Mismatch,Mismatch,rrrrbbbdr,0,"{'1': 129.38551795354732, '2': 129.38551795354732}",No-Action
24,37,0x47,2,8.615723,Mismatch,Mismatch,bdddllbbb,0,"{'1': 235.7481990099778, '2': 235.7481990099778}",No-Action
24,38,0x47,2,11.44672,Mismatch,Mismatch,uuuubbbur,60,"{'1': 247.86600742365044, '2': 307.86600742365044}",No-Action
24,39,0x47,2,10.83954,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 332.8593824392543, '2': 212.85938243925435}",No-Action
24,40,0x47,2,12.23053,Mismatch,Mismatch,uuubbrrrf,0,"{'1': 130.48257805420582, '2': 130.48257805420582}",No-Action
24,41,0x47,2,6.993195,Mismatch,Mismatch,rbbbbbldd,120,"{'1': 199.37282684294163, '2': 319.37282684294166}",No-Action
24,42,0x47,2,7.936768,Mismatch,Mismatch,bddrbbbbb,120,"{'1': 152.44465101465437, '2': 272.44465101465437}",No-Action
24,43,0x47,2,17.76984,Mismatch,Mismatch,bddddddrd,180,"{'1': 105.58939026884474, '2': 285.58939026884474}",No-Action
24,44,0x47,2,14.43762,Mismatch,Mismatch,lllllbbul,120,"{'1': 222.9071856336368, '2': 342.9071856336368}",No-Action
24,45,0x47,2,19.9187,Mismatch,Mismatch,rrrbbbddb,180,"{'1': 239.38605794444993, '2': 59.38605794444992}",No-Action
24,46,0x47,2,12.35254,Match,Mismatch,uubbbrrrb,60,"{'1': 336.0058570321069, '2': 36.00585703210692}",No-Action
24,47,0x47,2,12.3869,Mismatch,Mismatch,uuuubbbur,120,"{'1': 154.47688439157997, '2': 34.47688439157997}",No-Action
24,48,0x47,2,9.393921,Mismatch,Mismatch,bdddllbbb,0,"{'1': 321.7488399901926, '2': 321.7488399901926}",No-Action
24,49,0x47,2,8.251038,Mismatch,Mismatch,llbbbrruu,0,"{'1': 303.78990009888344, '2': 303.78990009888344}",No-Action
25,0,0x47,1,5.880859,Match,Match,ffuubllll,180,"{'1': 141.01252592521425, '2': 321.0125259252143}",No-Action
25,1,0x47,1,7.268066,Match,Match,ffffuulff,60,"{'1': 306.20710040785946, '2': 6.207100407859443}",No-Action
25,2,0x47,1,3.405762,Match,Match,uuuubbbur,120,"{'1': 61.2296761451497, '2': 301.2296761451497}",No-Action
25,3,0x47,1,13.33411,Match,Match,bdddbllll,180,"{'1': 207.7532784862651, '2': 27.75327848626509}",No-Action
25,4,0x47,1,1.690674,Match,Match,bbddbblll,0,"{'1': 139.45221934803715, '2': 139.45221934803715}",No-Action
25,5,0x47,1,4.861328,Match,Match,llbbbbbru,60,"{'1': 295.43970714397886, '2': 355.43970714397886}",No-Action
25,6,0x47,1,1.541016,Match,Match,uuubbrrrf,0,"{'1': 23.593775541817998, '2': 23.593775541817998}",No-Action
25,7,0x47,1,8.809937,Mismatch,Match,llbbbbbru,180,"{'1': 139.17132380017154, '2': 319.17132380017154}",No-Action
25,8,0x47,1,3.0448,Match,Match,uubbbbruu,0,"{'1': 73.06416690651355, '2': 73.06416690651355}",No-Action
25,9,0x47,1,6.473877,Match,Match,uuuuubbul,120,"{'1': 327.2815754248877, '2': 207.2815754248877}",No-Action
25,10,0x47,1,2.405518,Match,Match,lllbbbubb,120,"{'1': 211.65659816141226, '2': 331.65659816141226}",No-Action
25,11,0x47,1,2.058716,Match,Match,ffuuuurrf,0,"{'1': 163.4431493369379, '2': 163.4431493369379}",No-Action
25,12,0x47,1,11.26953,Match,Match,lllbbbluu,180,"{'1': 74.21164729227829, '2': 254.2116472922783}",No-Action
25,13,0x47,1,3.919434,Match,Match,lllbbbluu,120,"{'1': 49.06182814696495, '2': 289.06182814696496}",No-Action
25,14,0x47,1,3.015503,Match,Match,rrrbbbddb,60,"{'1': 301.61472286467193, '2': 241.61472286467193}",No-Action
25,15,0x47,1,7.378418,Match,Match,ffuulllbb,180,"{'1': 306.59847661183176, '2': 126.59847661183176}",No-Action
25,16,0x47,1,5.529419,Match,Match,uuuubbbur,0,"{'1': 144.69842768508727, '2': 144.69842768508727}",No-Action
25,17,0x47,1,2.751953,Match,Match,rrrrbbbdr,60,"{'1': 136.7754625777664, '2': 76.7754625777664}",No-Action
25,18,0x47,1,6.294678,Match,Match,rbbbbbbub,120,"{'1': 37.439543543513466, '2': 157.43954354351348}",No-Action
25,19,0x47,1,1.720215,Match,Match,lllllbbul,0,"{'1': 286.15315231327975, '2': 286.15315231327975}",No-Action
25,20,0x47,1,4.727295,Match,Match,uubbbrrrb,0,"{'1': 195.73192850291352, '2': 195.73192850291352}",No-Action
25,21,0x47,1,5.586426,Match,Match,bbddbblll,120,"{'1': 163.36054686919215, '2': 43.36054686919215}",No-Action
25,22,0x47,1,2.684082,Match,Match,llbbbbbru,60,"{'1': 195.36064137768687, '2': 135.36064137768687}",No-Action
25,23,0x47,1,2.557251,Match,Match,bddrddddd,0,"{'1': 287.6338668155782, '2': 287.6338668155782}",No-Action
25,24,0x47,1,2.086426,Match,Match,ffuubrrrr,0,"{'1': 47.724015528108644, '2': 47.724015528108644}",No-Action
25,25,0x47,1,8.795898,Mismatch,Mismatch,bddrbbbbb,0,"{'1': 47.51993589081801, '2': 47.51993589081801}",No-Action
25,26,0x47,1,8.725586,Mismatch,Mismatch,ffuulllbb,120,"{'1': 298.22332816260985, '2': 178.22332816260982}",No-Action
25,27,0x47,1,3.978271,Mismatch,Mismatch,bdddbllll,180,"{'1': 214.65576011787874, '2': 34.65576011787874}",No-Action
25,28,0x47,1,7.323608,Mismatch,Mismatch,lllbbbluu,180,"{'1': 122.8519640732085, '2': 302.8519640732085}",No-Action
25,29,0x47,1,9.917969,Mismatch,Mismatch,dbbbblllu,60,"{'1': 311.29176049123134, '2': 11.291760491231337}",No-Action
25,30,0x47,1,17.00256,Mismatch,Mismatch,ffuuuurrf,0,"{'1': 234.25728354991557, '2': 234.25728354991557}",No-Action
25,31,0x47,1,6.004028,Mismatch,Mismatch,lllllbbul,60,"{'1': 203.66426824050228, '2': 263.6642682405023}",No-Action
25,32,0x47,1,3.920654,Mismatch,Mismatch,ffuubllll,180,"{'1': 109.27914908410541, '2': 289.2791490841054}",No-Action
25,33,0x47,1,9.987793,Mismatch,Mismatch,ffuubrrrr,120,"{'1': 343.72926954266376, '2': 223.72926954266376}",No-Action
25,34,0x47,1,8.753052,Mismatch,Mismatch,rrrrbbbdr,180,"{'1': 317.7985342711035, '2': 137.7985342711035}",No-Action
25,35,0x47,1,6.686401,Mismatch,Mismatch,lllbbbluu,180,"{'1': 296.74488825665884, '2': 116.74488825665884}",No-Action
25,36,0x47,1,8.975952,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 311.6612114464111, '2': 191.66121144641107}",No-Action
25,37,0x47,1,6.226807,Mismatch,Mismatch,uubbbbruu,180,"{'1': 154.99121044213612, '2': 334.9912104421361}",No-Action
25,38,0x47,1,17.82239,Mismatch,Mismatch,uuuubbbur,120,"{'1': 202.90282812361636, '2': 82.90282812361636}",No-Action
25,39,0x47,1,5.114624,Mismatch,Mismatch,ffuuuurrf,180,"{'1': 23.084144978593866, '2': 203.08414497859386}",No-Action
25,40,0x47,1,5.767822,Mismatch,Mismatch,ffuulllbb,120,"{'1': 227.59360058105278, '2': 107.59360058105278}",No-Action
25,41,0x47,1,4.89209,Mismatch,Mismatch,bddrbbbbb,180,"{'1': 233.6012371018068, '2': 53.60123710180679}",No-Action
25,42,0x47,1,7.18689,Mismatch,Mismatch,bbdddbrrr,120,"{'1': 164.13087193940714, '2': 44.13087193940714}",No-Action
25,43,0x47,1,8.877808,Mismatch,Mismatch,ddbbddddl,120,"{'1': 123.36232238432638, '2': 3.362322384326376}",No-Action
25,44,0x47,1,7.320068,Mismatch,Mismatch,bdddbllll,0,"{'1': 70.1480750699135, '2': 70.1480750699135}",No-Action
25,45,0x47,1,9.920044,Mismatch,Mismatch,ffuuuurrf,0,"{'1': 57.46423409253333, '2': 57.46423409253333}",No-Action
25,46,0x47,1,6.128784,Mismatch,Mismatch,ffuuuurrf,120,"{'1': 156.70546274155146, '2': 276.70546274155146}",No-Action
25,47,0x47,1,7.316895,Mismatch,Mismatch,lllbbbluu,60,"{'1': 134.81288844307005, '2': 74.81288844307005}",No-Action
25,48,0x47,1,11.72424,Mismatch,Mismatch,llbbbrruu,180,"{'1': 61.4030776607808, '2': 241.4030776607808}",No-Action
25,49,0x47,1,6.599854,Mismatch,Mismatch,rrrbbbddb,180,"{'1': 299.6112088373264, '2': 119.61120883732639}",No-Action
26,0,0xD0,2,9.617798,Match,Match,ffuubllll,180,"{'1': 141.01252592521425, '2': 321.0125259252143}",No-Action
26,1,0xD0,2,3.351456,Match,Match,ffffuulff,60,"{'1': 306.20710040785946, '2': 6.207100407859443}",No-Action
26,2,0xD0,2,2.892517,Mismatch,Match,uuuubbbur,120,"{'1': 61.2296761451497, '2': 301.2296761451497}",No-Action
26,3,0xD0,2,6.546753,Mismatch,Match,bdddbllll,180,"{'1': 207.7532784862651, '2': 27.75327848626509}",No-Action
26,4,0xD0,2,2.22345,Match,Match,bbddbblll,0,"{'1': 139.45221934803715, '2': 139.45221934803715}",No-Action
26,5,0xD0,2,2.895996,Match,Match,llbbbbbru,60,"{'1': 295.43970714397886, '2': 355.43970714397886}",No-Action
26,6,0xD0,2,1.668762,Match,Match,uuubbrrrf,0,"{'1': 23.593775541817998, '2': 23.593775541817998}",No-Action
26,7,0xD0,2,5.876419,Match,Match,llbbbbbru,180,"{'1': 139.17132380017154, '2': 319.17132380017154}",No-Action
26,8,0xD0,2,1.862228,Match,Match,uubbbbruu,0,"{'1': 73.06416690651355, '2': 73.06416690651355}",No-Action
26,9,0xD0,2,3.542938,Match,Match,uuuuubbul,120,"{'1': 327.2815754248877, '2': 207.2815754248877}",No-Action
26,10,0xD0,2,3.61261,Match,Match,lllbbbubb,120,"{'1': 211.65659816141226, '2': 331.65659816141226}",No-Action
26,11,0xD0,2,2.625641,Match,Match,ffuuuurrf,0,"{'1': 163.4431493369379, '2': 163.4431493369379}",No-Action
26,12,0xD0,2,6.686768,Match,Match,lllbbbluu,180,"{'1': 74.21164729227829, '2': 254.2116472922783}",No-Action
26,13,0xD0,2,4.629425,Mismatch,Match,lllbbbluu,120,"{'1': 49.06182814696495, '2': 289.06182814696496}",No-Action
26,14,0xD0,2,6.867523,Match,Match,rrrbbbddb,60,"{'1': 301.61472286467193, '2': 241.61472286467193}",No-Action
26,15,0xD0,2,5.32489,Match,Match,ffuulllbb,180,"{'1': 306.59847661183176, '2': 126.59847661183176}",No-Action
26,16,0xD0,2,6.490997,Mismatch,Match,uuuubbbur,0,"{'1': 144.69842768508727, '2': 144.69842768508727}",No-Action
26,17,0xD0,2,6.504807,Match,Match,rrrrbbbdr,60,"{'1': 136.7754625777664, '2': 76.7754625777664}",No-Action
26,18,0xD0,2,4.065735,Match,Match,rbbbbbbub,120,"{'1': 37.439543543513466, '2': 157.43954354351348}",No-Action
26,19,0xD0,2,2.406219,Match,Match,lllllbbul,0,"{'1': 286.15315231327975, '2': 286.15315231327975}",No-Action
26,20,0xD0,2,12.89587,Mismatch,Match,uubbbrrrb,0,"{'1': 195.73192850291352, '2': 195.73192850291352}",No-Action
26,21,0xD0,2,2.470917,Mismatch,Match,bbddbblll,120,"{'1': 163.36054686919215, '2': 43.36054686919215}",No-Action
26,22,0xD0,2,5.073792,Match,Match,llbbbbbru,60,"{'1': 195.36064137768687, '2': 135.36064137768687}",No-Action
26,23,0xD0,2,4.130737,Match,Match,bddrddddd,0,"{'1': 287.6338668155782, '2': 287.6338668155782}",No-Action
26,24,0xD0,2,2.26886,Match,Match,ffuubrrrr,0,"{'1': 47.724015528108644, '2': 47.724015528108644}",No-Action
26,25,0xD0,2,7.756378,Match,Mismatch,bddrbbbbb,0,"{'1': 47.51993589081801, '2': 47.51993589081801}",No-Action
26,26,0xD0,2,4.173004,Mismatch,Mismatch,ffuulllbb,120,"{'1': 298.22332816260985, '2': 178.22332816260982}",No-Action
26,27,0xD0,2,2.159454,Mismatch,Mismatch,bdddbllll,180,"{'1': 214.65576011787874, '2': 34.65576011787874}",No-Action
26,28,0xD0,2,6.128418,Match,Mismatch,lllbbbluu,180,"{'1': 122.8519640732085, '2': 302.8519640732085}",No-Action
26,29,0xD0,2,4.701019,Match,Mismatch,dbbbblllu,60,"{'1': 311.29176049123134, '2': 11.291760491231337}",No-Action
26,30,0xD0,2,4.157257,Mismatch,Mismatch,ffuuuurrf,0,"{'1': 234.25728354991557, '2': 234.25728354991557}",No-Action
26,31,0xD0,2,3.698944,Mismatch,Mismatch,lllllbbul,60,"{'1': 203.66426824050228, '2': 263.6642682405023}",No-Action
26,32,0xD0,2,3.657928,Mismatch,Mismatch,ffuubllll,180,"{'1': 109.27914908410541, '2': 289.2791490841054}",No-Action
